Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person2_gender=female & person3_gender=female,Interaction,0.26569456,0.25600870996713637,0.27562110126018524,0.009806195646524435,Synergy (+),POS,person2_gender=female,person3_gender=female,0.012214739
person1_gender=female & person3_profession=high,Interaction,0.26384985,0.25418042913079264,0.27269140258431435,0.009255486726760853,Synergy (+),POS,person1_gender=female,person3_profession=high,0.012129932
quantity_level=1vs2,Main Effect,0.25738072,0.24175773411989213,0.2718898594379425,0.0150660626590252,Positive (Promotes 1),POS,quantity_level=1vs2,-,0.011832528
person1_profession=high & person3_gender=female,Interaction,0.2548153,0.2456200510263443,0.26376423686742784,0.009072092920541772,Synergy (+),POS,person1_profession=high,person3_gender=female,0.011714588
quantity_level=1vs2 & person2_gender=female,Interaction,0.25228146,0.23816549442708493,0.26545981243252753,0.013647159002721301,Synergy (+),POS,quantity_level=1vs2,person2_gender=female,0.0115981
person1_color=black & person2_profession=high,Interaction,0.250473,0.24170479401946068,0.25992162674665453,0.009108416363596925,Synergy (+),POS,person1_color=black,person2_profession=high,0.01151496
quantity_level=1vs1,Main Effect,0.24722719,0.2305354591459036,0.26315840631723403,0.016311473585665218,Positive (Promotes 1),POS,quantity_level=1vs1,-,0.011365741
person2_gender=female & person3_color=black,Interaction,0.24021259,0.23097959868609905,0.24958932772278786,0.009304864518344405,Synergy (+),POS,person2_gender=female,person3_color=black,0.01104326
person1_profession=high & person3_color=black,Interaction,0.23819642,0.22932359464466573,0.2470236483961344,0.00885002687573433,Synergy (+),POS,person1_profession=high,person3_color=black,0.01095057
person1_profession=high & person3_profession=high,Interaction,0.23752193,0.2297596290707588,0.24462437517941,0.007432373054325592,Synergy (+),POS,person1_profession=high,person3_profession=high,0.010919563
person2_color=black & person2_profession=high,Interaction,0.2358947,0.2276567228138447,0.24404703862965108,0.008195157907903192,Synergy (+),POS,person2_color=black,person2_profession=high,0.010844753
person2_color=black & person3_profession=high,Interaction,0.23562616,0.2281326875090599,0.24321484416723252,0.0075410783290863065,Synergy (+),POS,person2_color=black,person3_profession=high,0.010832408
quantity_level=1vs10 & person3_gender=female,Interaction,0.22511968,0.2183372385799885,0.2318101279437542,0.00673644468188285,Synergy (+),POS,quantity_level=1vs10,person3_gender=female,0.010349396
quantity_level=1vs1 & person2_profession=high,Interaction,0.22029966,0.2089245866984129,0.23176496140658856,0.011420187354087827,Synergy (+),POS,quantity_level=1vs1,person2_profession=high,0.010127805
person1_gender=female & person2_profession=high,Interaction,0.21270533,0.2060324724763632,0.21955618634819984,0.006761856935918326,Synergy (+),POS,person1_gender=female,person2_profession=high,0.009778672
quantity_level=1vs5,Main Effect,0.19998366,0.1937648259103298,0.20619210600852966,0.006213640049099925,Negative (Promotes 0),NEG,quantity_level=1vs5,-,0.009193821
quantity_level=1vs2 & person1_profession=high,Interaction,0.199641,0.18956398889422416,0.2095878805965185,0.010011945851147175,Synergy (+),POS,quantity_level=1vs2,person1_profession=high,0.009178068
quantity_level=1vs2 & person1_color=black,Interaction,0.19650045,0.1857011340558529,0.20691906251013278,0.010608964227139944,Synergy (+),POS,quantity_level=1vs2,person1_color=black,0.009033687
quantity_level=1vs2 & person3_color=black,Interaction,0.18274927,0.17291618026793004,0.19262788034975528,0.00985585004091262,Synergy (+),POS,quantity_level=1vs2,person3_color=black,0.008401507
quantity_level=1vs2 & person3_gender=female,Interaction,0.17057085,0.16067737750709057,0.17991867624223232,0.009620649367570872,Synergy (+),POS,quantity_level=1vs2,person3_gender=female,0.00784163
quantity_level=1vs10 & person1_profession=high,Interaction,0.16987951,0.16441376879811287,0.1751732263714075,0.005379728786647317,Interference (-),NEG,quantity_level=1vs10,person1_profession=high,0.0078098467
quantity_level=1vs5 & person3_color=black,Interaction,0.16977447,0.16312063708901406,0.1766830574721098,0.006781210191547871,Synergy (+),POS,quantity_level=1vs5,person3_color=black,0.0078050178
quantity_level=1vs10 & person2_color=black,Interaction,0.16601193,0.16031785123050213,0.17136404179036618,0.005523095279932028,Interference (-),NEG,quantity_level=1vs10,person2_color=black,0.007632043
quantity_level=1vs10 & person3_color=black,Interaction,0.16398452,0.15776782408356665,0.17070371210575103,0.006467944011092186,Synergy (+),POS,quantity_level=1vs10,person3_color=black,0.0075388374
quantity_level=1vs10 & person3_profession=high,Interaction,0.15469411,0.14954282566905022,0.16034545190632343,0.005401313118636605,Synergy (+),POS,quantity_level=1vs10,person3_profession=high,0.0071117305
quantity_level=1vs10 & person1_color=black,Interaction,0.15350738,0.1477456633001566,0.1594678308814764,0.005861083790659902,Synergy (+),POS,quantity_level=1vs10,person1_color=black,0.007057173
quantity_level=1vs5 & person1_color=black,Interaction,0.15319729,0.14716616906225682,0.15923021398484707,0.006032022461295125,Synergy (+),POS,quantity_level=1vs5,person1_color=black,0.0070429174
quantity_level=1vs5 & person3_gender=female,Interaction,0.15285479,0.14677821658551693,0.15904892347753047,0.006135353446006769,Synergy (+),POS,quantity_level=1vs5,person3_gender=female,0.0070271716
quantity_level=1vs2 & person2_profession=high,Interaction,0.15131311,0.1440992157906294,0.15882352702319621,0.007362155616283408,Interference (-),NEG,quantity_level=1vs2,person2_profession=high,0.0069562965
quantity_level=1vs10 & person2_gender=female,Interaction,0.15130326,0.14585235714912415,0.1567285493016243,0.005438096076250079,Interference (-),NEG,quantity_level=1vs10,person2_gender=female,0.0069558434
quantity_level=1vs2 & person3_profession=high,Interaction,0.15073211,0.1428691264241934,0.15816161632537842,0.007646244950592518,Synergy (+),POS,quantity_level=1vs2,person3_profession=high,0.006929586
quantity_level=1vs1 & person1_gender=female,Interaction,0.14995806,0.14145120605826378,0.15784109234809876,0.008194943144917491,Synergy (+),POS,quantity_level=1vs1,person1_gender=female,0.006894001
quantity_level=1vs1 & person2_gender=female,Interaction,0.14816943,0.14054072201251983,0.1563995026051998,0.007929390296339989,Synergy (+),POS,quantity_level=1vs1,person2_gender=female,0.006811772
quantity_level=1vs5 & person1_gender=female,Interaction,0.14791986,0.1417079284787178,0.1544660858809948,0.006379078701138505,Synergy (+),POS,quantity_level=1vs5,person1_gender=female,0.006800299
quantity_level=1vs1 & person3_profession=high,Interaction,0.1452997,0.13782469220459462,0.15236324593424797,0.007269276864826674,Synergy (+),POS,quantity_level=1vs1,person3_profession=high,0.0066798427
quantity_level=1vs10 & person2_profession=high,Interaction,0.1431649,0.13760378398001194,0.1488208007067442,0.005608508363366127,Synergy (+),POS,quantity_level=1vs10,person2_profession=high,0.0065817
quantity_level=1vs10 & person1_gender=female,Interaction,0.13933821,0.13436173982918262,0.1446408551186323,0.005139557644724846,Synergy (+),POS,quantity_level=1vs10,person1_gender=female,0.006405776
quantity_level=1vs1 & person1_profession=high,Interaction,0.13375793,0.127111342176795,0.14107831306755542,0.0069834854453802025,Synergy (+),POS,quantity_level=1vs1,person1_profession=high,0.0061492347
quantity_level=1vs5 & person3_profession=high,Interaction,0.13187464,0.12677257508039474,0.1368896584957838,0.005058541707694528,Synergy (+),POS,quantity_level=1vs5,person3_profession=high,0.006062654
quantity_level=1vs1 & person3_gender=female,Interaction,0.12939097,0.12307622283697128,0.1357742078602314,0.0063489925116300555,Synergy (+),POS,quantity_level=1vs1,person3_gender=female,0.005948473
quantity_level=1vs5 & person1_profession=high,Interaction,0.12923671,0.12393429316580296,0.1349082075059414,0.005486957170069223,Interference (-),NEG,quantity_level=1vs5,person1_profession=high,0.005941381
quantity_level=1vs1 & person2_color=black,Interaction,0.12759446,0.12164642345160245,0.1342327281832695,0.0062931523658335264,Synergy (+),POS,quantity_level=1vs1,person2_color=black,0.005865882
quantity_level=1vs5 & person2_gender=female,Interaction,0.122107,0.11730363201349973,0.1270960781723261,0.0048962230794131825,Synergy (+),POS,quantity_level=1vs5,person2_gender=female,0.005613608
quantity_level=1vs2 & person1_gender=female,Interaction,0.11671686,0.10963202025741339,0.12388435974717141,0.007126169744879007,Synergy (+),POS,quantity_level=1vs2,person1_gender=female,0.005365808
quantity_level=1vs5 & person2_color=black,Interaction,0.11504309,0.11046385113149881,0.11993992235511541,0.0047380356118083,Synergy (+),POS,quantity_level=1vs5,person2_color=black,0.00528886
quantity_level=1vs5 & person2_profession=high,Interaction,0.1053823,0.10151336900889874,0.10938687305897474,0.003936752025038001,Interference (-),NEG,quantity_level=1vs5,person2_profession=high,0.0048447256
quantity_level=1vs2 & person2_color=black,Interaction,0.096692376,0.09072295241057873,0.10273262467235326,0.006004836130887266,Synergy (+),POS,quantity_level=1vs2,person2_color=black,0.004445225
quantity_level=1vs1 & person3_color=black,Interaction,0.09315807,0.08745387941598892,0.09910076875239611,0.005823444668203594,Synergy (+),POS,quantity_level=1vs1,person3_color=black,0.004282743
quantity_level=1vs10 & quantity_level=1vs5,Interaction,0.058652364,0.05716694528236985,0.060248838178813456,0.0015409464482218013,Interference (-),NEG,quantity_level=1vs10,quantity_level=1vs5,0.0026964168
quantity_level=1vs10 & quantity_level=1vs2,Interaction,0.035638236,0.03353685159236193,0.03761951895430684,0.002041333680972455,Interference (-),NEG,quantity_level=1vs10,quantity_level=1vs2,0.0016383915
quantity_level=1vs1 & quantity_level=1vs2,Interaction,0.035105538,0.03348081512376666,0.03671163329854608,0.0016154090873897083,Synergy (+),POS,quantity_level=1vs1,quantity_level=1vs2,0.0016139019
quantity_level=1vs1 & quantity_level=1vs10,Interaction,0.02513921,0.02408306081779301,0.026250110240653157,0.0010835247114300735,Interference (-),NEG,quantity_level=1vs1,quantity_level=1vs10,0.0011557214
quantity_level=1vs1 & quantity_level=1vs5,Interaction,0.017464729,0.016622887551784517,0.018328765220940114,0.0008529388345777985,Interference (-),NEG,quantity_level=1vs1,quantity_level=1vs5,0.00080290355
quantity_level=1vs2 & quantity_level=1vs5,Interaction,0.01708622,0.016147726261988283,0.018007099395617843,0.0009296865668147799,Synergy (+),POS,quantity_level=1vs2,quantity_level=1vs5,0.00078550243
person3_gender=male,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person3_gender=male,-,0.0
person2_color=white,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person2_color=white,-,0.0
person1_gender=male,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person1_gender=male,-,0.0
person1_color=white,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person1_color=white,-,0.0
person1_profession=low,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person1_profession=low,-,0.0
person2_gender=male,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person2_gender=male,-,0.0
person2_profession=low,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person2_profession=low,-,0.0
person3_color=white,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person3_color=white,-,0.0
person3_profession=low,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person3_profession=low,-,0.0
