Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person1_color=black & person2_color=black,Interaction,0.57095313,0.5582375630736351,0.5841145664453506,0.01293850168585775,Interference (-),NEG,person1_color=black,person2_color=black,0.03641405
person1_color=black,Main Effect,0.52312094,0.506277996301651,0.5398152351379395,0.016768619418144226,Positive (Promotes 1),POS,person1_color=black,-,0.033363424
person2_color=black & person3_color=black,Interaction,0.4792232,0.4690249815583229,0.48942056819796564,0.010197793319821374,Synergy (+),POS,person2_color=black,person3_color=black,0.030563729
person1_color=black & person3_color=black,Interaction,0.45375177,0.44127422496676444,0.46609211936593054,0.012408947199583048,Interference (-),NEG,person1_color=black,person3_color=black,0.028939221
person3_color=black,Main Effect,0.41352016,0.4004268437623978,0.4279277466237545,0.013750451430678351,Negative (Promotes 0),NEG,person3_color=black,-,0.026373344
person3_gender=female,Main Effect,0.37598518,0.3640039414167404,0.3881884291768074,0.012092243880033493,Negative (Promotes 0),NEG,person3_gender=female,-,0.023979452
person2_color=black,Main Effect,0.3224028,0.31185590028762816,0.33231476992368697,0.010229434818029404,Positive (Promotes 1),POS,person2_color=black,-,0.020562094
person2_gender=female,Main Effect,0.31913406,0.30867975428700445,0.32889830842614176,0.010109277069568656,Positive (Promotes 1),POS,person2_gender=female,-,0.02035362
person3_profession=high,Main Effect,0.30016848,0.2900833375751972,0.3094116158783436,0.009664139151573187,Negative (Promotes 0),NEG,person3_profession=high,-,0.019144041
person2_profession=high,Main Effect,0.2918771,0.28218602389097214,0.301996885985136,0.009905431047081942,Positive (Promotes 1),POS,person2_profession=high,-,0.018615235
person1_profession=high,Main Effect,0.28295222,0.2736151725053787,0.29281686469912527,0.009600846096873283,Positive (Promotes 1),POS,person1_profession=high,-,0.018046027
person1_gender=female,Main Effect,0.27796927,0.2683988004922867,0.28694985806941986,0.009275528788566578,Positive (Promotes 1),POS,person1_gender=female,-,0.017728226
person1_gender=female & person3_gender=female,Interaction,0.24657322,0.2385076843202114,0.2544255629181862,0.007958939298987389,Interference (-),NEG,person1_gender=female,person3_gender=female,0.01572586
person2_profession=high & person3_profession=high,Interaction,0.24503064,0.2378790196031332,0.2521390289068222,0.007130004651844504,Interference (-),NEG,person2_profession=high,person3_profession=high,0.01562748
quantity_level=1vs2,Main Effect,0.24438319,0.23122203536331654,0.25691713988780973,0.012847552262246598,Negative (Promotes 0),NEG,quantity_level=1vs2,-,0.015586185
person1_color=black & person1_gender=female,Interaction,0.21257927,0.20444399267435073,0.22038004286587237,0.00796802509576082,Interference (-),NEG,person1_color=black,person1_gender=female,0.013557806
person2_gender=female & person3_gender=female,Interaction,0.21059237,0.20252047702670098,0.21826214268803595,0.007870832830667487,Interference (-),NEG,person2_gender=female,person3_gender=female,0.013431087
person1_profession=high & person2_profession=high,Interaction,0.21044157,0.2037292242050171,0.21831338740885256,0.00729208160191773,Interference (-),NEG,person1_profession=high,person2_profession=high,0.013421469
person2_profession=high & person3_color=black,Interaction,0.21006724,0.20273530669510365,0.21801386959850788,0.007639281451702118,Interference (-),NEG,person2_profession=high,person3_color=black,0.013397595
person3_profession=high & person3_gender=female,Interaction,0.20800105,0.19996742233633996,0.2156209122389555,0.007826744951307765,Interference (-),NEG,person3_profession=high,person3_gender=female,0.013265818
person3_color=black & person3_gender=female,Interaction,0.20632331,0.1997660666704178,0.2132617712020874,0.006747852265834797,Interference (-),NEG,person3_color=black,person3_gender=female,0.013158816
person2_color=black & person3_profession=high,Interaction,0.20488165,0.198232002556324,0.21164344996213913,0.006705723702907562,Interference (-),NEG,person2_color=black,person3_profession=high,0.01306687
person2_color=black & person2_profession=high,Interaction,0.20296204,0.19622968398034574,0.20960329435765743,0.006686805188655845,Synergy (+),POS,person2_color=black,person2_profession=high,0.012944442
person2_gender=female & person3_profession=high,Interaction,0.19990957,0.19245142117142677,0.20677487775683404,0.007161728292703631,Interference (-),NEG,person2_gender=female,person3_profession=high,0.012749762
person1_color=black & person2_gender=female,Interaction,0.19590724,0.1879847165197134,0.20347683802247046,0.007746060751378528,Interference (-),NEG,person1_color=black,person2_gender=female,0.0124945035
person1_gender=female & person2_color=black,Interaction,0.19574654,0.18920114673674107,0.20315760746598244,0.006978230364620683,Interference (-),NEG,person1_gender=female,person2_color=black,0.012484254
person2_color=black & person3_gender=female,Interaction,0.19437246,0.18778417594730853,0.20095522999763488,0.006585527025163171,Interference (-),NEG,person2_color=black,person3_gender=female,0.012396619
person1_color=black & person3_profession=high,Interaction,0.1927821,0.18597295098006725,0.20027540810406208,0.007151228561997416,Interference (-),NEG,person1_color=black,person3_profession=high,0.012295189
person1_profession=high & person1_gender=female,Interaction,0.19268876,0.18656396940350534,0.19921175427734852,0.006323892436921594,Interference (-),NEG,person1_profession=high,person1_gender=female,0.012289236
person1_color=black & person2_profession=high,Interaction,0.1913983,0.18371426239609717,0.19928095005452634,0.007783343829214584,Interference (-),NEG,person1_color=black,person2_profession=high,0.012206933
person1_gender=female & person3_profession=high,Interaction,0.18288806,0.17672982029616832,0.1892690069973469,0.006269593350589284,Interference (-),NEG,person1_gender=female,person3_profession=high,0.011664171
quantity_level=1vs10,Main Effect,0.18255682,0.17534738667309285,0.18924864791333676,0.006950630620121953,Positive (Promotes 1),POS,quantity_level=1vs10,-,0.011643046
person1_gender=female & person3_color=black,Interaction,0.18181013,0.1750497754663229,0.1886289343237877,0.006789579428732401,Interference (-),NEG,person1_gender=female,person3_color=black,0.011595422
person1_gender=female & person2_gender=female,Interaction,0.18152724,0.1756221316754818,0.18701417930424213,0.005696023814380169,Interference (-),NEG,person1_gender=female,person2_gender=female,0.011577381
person1_profession=high & person3_profession=high,Interaction,0.1805063,0.17379866987466813,0.187307258695364,0.00675429441034793,Interference (-),NEG,person1_profession=high,person3_profession=high,0.011512268
person2_color=black & person2_gender=female,Interaction,0.17991024,0.17355172000825406,0.18585336208343506,0.006150821037590501,Synergy (+),POS,person2_color=black,person2_gender=female,0.011474253
person1_color=black & person1_profession=high,Interaction,0.17848198,0.1714838657528162,0.1856402989476919,0.0070782165974378475,Interference (-),NEG,person1_color=black,person1_profession=high,0.011383161
person2_profession=high & person2_gender=female,Interaction,0.17641331,0.1702172879129648,0.18260134644806386,0.006192029267549526,Interference (-),NEG,person2_profession=high,person2_gender=female,0.011251227
person1_profession=high & person3_color=black,Interaction,0.1758561,0.1698783863335848,0.18205926269292833,0.006090438179671767,Interference (-),NEG,person1_profession=high,person3_color=black,0.011215689
person2_gender=female & person3_color=black,Interaction,0.17387906,0.1677501428872347,0.18061066940426826,0.006430263258516783,Interference (-),NEG,person2_gender=female,person3_color=black,0.011089598
quantity_level=1vs1,Main Effect,0.17310551,0.16397723369300365,0.18251921720802783,0.009270991757512087,Negative (Promotes 0),NEG,quantity_level=1vs1,-,0.011040263
